"adult","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count"
"False","","90000000","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","","9008","tt0140352","en","The Insider","Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand","11.3569","/sYQsmMl4oG56NtFaNkDxuJhhODa.jpg","[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Forward Pass', 'id': 675}, {'name': 'Kaitz Productions', 'id': 8758}, {'name': 'Mann/Roth Productions', 'id': 8759}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-10-28","60289912","157.0","[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'fa', 'name': 'فارسی'}]","Released","Two men driven to tell the truth... whatever the cost.","The Insider","False","7.3","489"
"False","","25000000","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","","37094","tt0106856","en","Falling Down","On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them.","10.175138","/jBHJWSUvvOIZkXG067vwVRWvohB.jpg","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Canal+', 'id': 5358}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1993-02-26","40903593","113.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]","Released","A Tale Of Urban Reality","Falling Down","False","7.2","837"
"False","","22700000","[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","http://www.mgm.com/view/movie/1873/Spaceballs/","957","tt0094012","en","Spaceballs","When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?","9.10373","/kNbaxEsnCyWBTfANVPHayujBsxp.jpg","[{'name': 'Brooksfilms Ltd.', 'id': 617}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1987-06-24","38119483","96.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","May the schwartz be with you","Spaceballs","False","6.7","924"
"False","","15000000","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","","11886","tt0070608","en","Robin Hood","With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.","11.179855","/yMdpnj5fh4NP39B3YrXyLjpZUBt.jpg","[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1973-11-08","32056467","83.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Meet Robin Hood and his MERRY MENagerie!","Robin Hood","False","7.0","1155"
"False","","40600000","[{'id': 35, 'name': 'Comedy'}]","","1621","tt0086465","en","Trading Places","A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.","14.285052","/6HS7QG5aR0tZ9JHORs7DMtyqCDr.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Cinema Group Ventures', 'id': 11142}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1983-06-07","90400000","116.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]","Released","Some very funny business.","Trading Places","False","7.1","763"
"False","","10000000","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]","http://www.dogma-movie.com/","1832","tt0120655","en","Dogma","The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.","8.559088","/c4z6u46AyH3dflgVJLXHbo3lx0U.jpg","[{'name': 'Lions Gate', 'id': 6644}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-11-12","30652890","130.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","It can be Hell getting into Heaven","Dogma","False","6.8","842"
"False","","100000000","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","","2668","tt0162661","en","Sleepy Hollow","New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.","11.072361","/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'American Zoetrope', 'id': 70}, {'name': 'Mandalay Pictures', 'id': 551}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Karol Film Productions', 'id': 23310}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-11-18","206071502","105.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Heads will roll.","Sleepy Hollow","False","6.9","1774"
"False","{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}","135000000","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","http://www.mgm.com/view/movie/231/The-World-Is-Not-Enough/","36643","tt0143145","en","The World Is Not Enough","Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to a protect beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.","12.130127","/aPfALBxfgx2tsbTwRMR1MbNHSvn.jpg","[{'name': 'Eon Productions', 'id': 7576}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-11-08","361832400","128.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]","Released","As the countdown begins for the new millennium there is still one number you can always count on.","The World Is Not Enough","False","6.0","878"
"False","","0","[{'id': 18, 'name': 'Drama'}]","","11005","tt0099077","en","Awakenings","Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.","13.201595","/6vkJhhd9h9QxMGHYQjVY1fY5XSI.jpg","[{'name': 'Parkes/Lasker productions', 'id': 67713}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1990-12-19","52096475","120.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","There is no such thing as a simple miracle.","Awakenings","False","7.6","568"
"False","","100000000","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","http://www.end-of-days.com/","9946","tt0146675","en","End of Days","On December 28th, 1999, the citizens of New York City are getting ready for the turn of the millennium. However, the Devil decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride, a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist called Jericho Cane.","9.62371","/bEIjH6GroeWaBkn6o7MVpMNbuyw.jpg","[{'name': 'Beacon Communications', 'id': 919}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-11-24","211989043","121.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}]","Released","Prepare for the end.","End of Days","False","5.5","488"
"False","{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}","90000000","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","http://toystory.disney.com/toy-story-2","863","tt0120363","en","Toy Story 2","Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.","17.547693","/3CmK3XurcLeUyMifCR28ibzupbB.jpg","[{'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-10-30","497366869","92.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The toys are back!","Toy Story 2","False","7.3","3914"
"False","","60000000","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","http://thegreenmile.warnerbros.com/","497","tt0120689","en","The Green Mile","A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.","19.96678","/3yJUlOtVa09CYJocwBU8eAryja0.jpg","[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Darkwoods Productions', 'id': 3982}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-10","284600000","189.0","[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","Miracles do happen.","The Green Mile","False","8.2","4166"
"False","","100000000","[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","","2277","tt0182789","en","Bicentennial Man","Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.","9.369918","/pt57Kwkd2g2xdYFZKx3yCoz9Xim.jpg","[{'name': 'Laurence Mark Productions', 'id': 415}, {'name': '1492 Pictures', 'id': 436}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Radiant Productions', 'id': 18990}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-17","93700000","131.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","One robot's 200 year journey to become an ordinary man.","Bicentennial Man","False","6.9","998"
"False","{'id': 99727, 'name': 'Stuart Little Collection', 'poster_path': '/tBWjHQBmEa91Pa3R96zGdosULom.jpg', 'backdrop_path': '/diOx2L0SIlgrriuYebChp9UNX65.jpg'}","133000000","[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","","10137","tt0164912","en","Stuart Little","The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.","8.3595","/539JU71suy9q4Wd5vvkKQLl5fTC.jpg","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Global Medien KG', 'id': 5555}, {'name': 'Franklin/Waterman Productions', 'id': 58331}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-17","300135367","84.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The Little Family Just Got Bigger","Stuart Little","False","5.8","998"
"False","","37000000","[{'id': 18, 'name': 'Drama'}]","http://www.magnoliamovie.com/","334","tt0175880","en","Magnolia","An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.","9.091636","/jxkHxPiMfGiFvxSOduNV4oIKJI5.jpg","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'The Magnolia Project', 'id': 179}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-08","48451803","188.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]","Released","Things fall down. People look up. And when it rains, it pours.","Magnolia","False","7.5","844"
"False","","82000000","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","http://www.universalpictures.com/manonthemoon/","1850","tt0125664","en","Man on the Moon","A film about the life and career of the eccentric avant-garde comedian, Andy Kaufman.","13.217419","/otB2n1cXZ6ASbbRSwKm0Ze7kcNn.jpg","[{'name': 'Mutual Film Company', 'id': 762}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-22","47434430","118.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Hello, my name is Andy and this is my movie.","Man on the Moon","False","6.9","444"
"False","","45000000","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]","","926","tt0177789","en","Galaxy Quest","The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.","15.831374","/ahpUPhVlwAWic9N0SfNkxs8e66W.jpg","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Gran Via Productions', 'id': 2605}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-23","90683916","102.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","A comedy of Galactic Proportions.","Galaxy Quest","False","6.9","722"
"False","","40000000","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","http://www.miramax.com/movie/the-talented-mr-ripley/","1213","tt0134119","en","The Talented Mr. Ripley","Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.","11.65502","/cTV9p4Pup3XLGYZ0aNJCF9c4GuL.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Miramax Films', 'id': 14}, {'name': 'Timnick Films', 'id': 679}, {'name': 'Mirage Enterprises', 'id': 932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-25","128798265","139.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]","Released","How far would you go to become someone else?","The Talented Mr. Ripley","False","7.1","790"
"False","","40000000","[{'id': 18, 'name': 'Drama'}]","","3558","tt0172493","en","Girl, Interrupted","Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.","8.285062","/vp46lgVDiFdT4Hw5WIISOPwnMaH.jpg","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': '3 Arts Entertainment', 'id': 787}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}, {'name': 'Red Wagon Entertainment', 'id': 14440}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1999-12-21","0","127.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The crazy thing is, you're not crazy.","Girl, Interrupted","False","7.6","747"
